SP500,GOLD,IYR,port_er,port_std,sharpe
0.11,0.05,0.84,0.052212427693706646,0.1761135042950716,0.29647032408273855
0.11,0.06,0.83,0.05203023098004676,0.17428773901448677,0.29853064406166874
0.11,0.07,0.82,0.05184803426638687,0.17247811285889514,0.30060645612932874
0.11,0.08,0.81,0.051665837552726974,0.17068513915640687,0.3026967538479324
0.11,0.09,0.8,0.05148364083906708,0.16890934820551068,0.30480042333966817
0.11,0.1,0.79,0.0513014441254072,0.1671512876482595,0.30691623646574634
0.11,0.12,0.77,0.050937050698087405,0.1636906370922586,0.31117876747818196
0.11,0.13,0.76,0.050754853984427514,0.1619892321409268,0.3133223938012867
0.11,0.14,0.75,0.05057265727076762,0.16030792823948825,0.3154719658981294
0.11,0.15,0.74,0.05039046055710772,0.15864736446647648,0.317625576236759
0.11,0.16,0.73,0.05020826384344784,0.15700819888392267,0.3197811592028209
0.11,0.17,0.72,0.050026067129787945,0.15539110865902228,0.3219364837634379
0.11,0.18,0.71,0.04984387041612805,0.1537967901247585,0.3240891463059481
0.11,0.19,0.7,0.049661673702468156,0.1522259587717227,0.32623656374495597
0.11,0.2,0.69,0.04947947698880826,0.15067934916289524,0.3283759670033972
0.11,0.21,0.68,0.049297280275148375,0.14915771476269496,0.3305043949860638
0.11,0.22,0.67,0.049115083561488485,0.14766182767119437,0.33261868917710663
0.11,0.23,0.66,0.04893288684782859,0.1461924782540395,0.3347154890061966
0.11,0.24,0.65,0.048750690134168696,0.144750474658325,0.33679122814099116
0.11,0.25,0.64,0.048568493420508806,0.14333664220448045,0.3388421318759666
0.11,0.26,0.63,0.048386296706848915,0.14195182264413644,0.3408642157991171
0.11,0.27,0.62,0.048204099993189024,0.14059687327398776,0.34285328592799796
0.11,0.28,0.61,0.04802190327952913,0.13927266589587295,0.34480494051454896
0.11,0.29,0.6,0.04783970656586923,0.13798008561367614,0.34671457372343817
0.11,0.3,0.59,0.04765750985220934,0.1367200294582459,0.34857738139066063
0.11,0.31,0.58,0.04747531313854945,0.13549340483234645,0.35038836906706494
0.11,0.32,0.57,0.047293116424889564,0.1343011277687306,0.35214236254463416
0.11,0.33,0.56,0.04711091971122967,0.13314412099576892,0.353834021050969
0.11,0.34,0.55,0.046928722997569776,0.13202331180670812,0.3554578532787974
0.11,0.35,0.54,0.04674652628390988,0.13093962973057038,0.3570082363918278
0.11,0.36,0.53,0.046564329570249995,0.12989400400495296,0.35847943811536104
0.11,0.37,0.52,0.0463821328565901,0.12888736085354097,0.3598656419793999
0.11,0.38,0.51,0.046199936142930206,0.1279206205739923,0.36116097573343986
0.11,0.39,0.5,0.04601773942927031,0.12699469444497274,0.36235954289578576
0.11,0.4,0.49,0.045835542715610425,0.1261104814644721,0.3634554573366151
0.11,0.41,0.48,0.04565334600195053,0.12526886493507555,0.36444288072388764
0.11,0.42,0.47,0.04547114928829064,0.12447070891553448,0.36531606258583493
0.11,0.43,0.46,0.04528895257463074,0.12371685456170273,0.3660693826647788
0.11,0.44,0.45,0.04510675586097085,0.12300811638359302,0.3666973951564975
0.11,0.45,0.44,0.04492455914731096,0.12234527844886334,0.3671948743497125
0.11,0.46,0.43,0.044742362433651074,0.1217290905663577,0.3675568611042966
0.11,0.47,0.42,0.04456016571999118,0.12116026448628855,0.3677787095375147
0.11,0.48,0.41,0.04437796900633128,0.1206394701561415,0.3678561332281522
0.11,0.49,0.4,0.04419577229267139,0.12016733207329683,0.3677852502018926
0.11,0.5,0.39,0.0440135755790115,0.11974442577659178,0.36756262593073025
0.11,0.51,0.38,0.04383137886535161,0.11937127451949936,0.36718531356714074
0.11,0.52,0.37,0.04364918215169171,0.11904834616720189,0.3666508906422521
0.11,0.53,0.36,0.04346698543803182,0.11877605035854014,0.3659574914877315
0.11,0.54,0.35,0.04328478872437193,0.1185547359715978,0.36510383469405794
0.11,0.55,0.34,0.04310259201071204,0.11838468892854491,0.3640892449928898
0.11,0.56,0.33,0.04292039529705215,0.11826613037135228,0.362913669046948
0.11,0.57,0.32,0.04273819858339225,0.11819921523517538,0.36157768474484436
0.11,0.58,0.31,0.04255600186973235,0.11818403124069349,0.36008250372728307
0.11,0.59,0.3,0.04237380515607246,0.11822059832061158,0.3584299670109575
0.11,0.6,0.29,0.04219160844241257,0.11830886848904369,0.35662253372256564
0.11,0.61,0.28,0.04200941172875268,0.11844872615576986,0.3546632631026089
0.11,0.62,0.27,0.04182721501509279,0.1186399888805775,0.3525557900818406
0.11,0.63,0.26,0.0416450183014329,0.11888240855624867,0.35030429486738357
0.11,0.64,0.25,0.04146282158777301,0.11917567300241423,0.34791346709603277
0.11,0.65,0.24,0.04128062487411312,0.11951940794663511,0.3453884652151618
0.11,0.66,0.23,0.04109842816045322,0.11991317936383089,0.34273487183385976
0.11,0.67,0.22,0.040916231446793336,0.12035649614068467,0.3399586458463062
0.11,0.68,0.21,0.04073403473313343,0.12084881302799495,0.33706607216487333
0.11,0.69,0.2,0.04055183801947354,0.12138953384118498,0.3340637099119919
0.11,0.7,0.19,0.04036964130581365,0.1219780148673415,0.33095833990836865
0.11,0.71,0.18,0.04018744459215376,0.12261356843623321,0.327756912262559
0.11,0.72,0.17,0.04000524787849387,0.12329546661272094,0.3244664948156849
0.11,0.73,0.16,0.03982305116483397,0.12402294496875403,0.32109422312836444
0.11,0.74,0.15,0.03964085445117408,0.12479520639467237,0.31764725261808124
0.11,0.75,0.14,0.03945865773751419,0.12561142491169916,0.3141327133678515
0.11,0.76,0.13,0.0392764610238543,0.1264707494502119,0.31055766803466583
0.11,0.77,0.12,0.0390942643101944,0.1273723075615001,0.306929073192132
0.11,0.79,0.1,0.03872987088287462,0.12929854938979174,0.29953832479680076
0.11,0.8,0.09,0.03854767416921473,0.13032141323675223,0.2957892583560766
0.11,0.81,0.08,0.03836547745555484,0.13138287746368071,0.292012766017859
0.11,0.82,0.07,0.03818328074189495,0.13248201425907222,0.2882148264082587
0.11,0.83,0.06,0.038001084028235044,0.13361789394589993,0.28440115994958853
0.11,0.84,0.05,0.03781888731457515,0.1347895876239214,0.28057721654356743
0.11,0.85,0.04,0.03763669060091526,0.13599616961520677,0.27674816656532375
0.11,0.86,0.03,0.03745449388725537,0.1372367197111679,0.27291889492901833
0.11,0.87,0.02,0.03727229717359548,0.13851032522179535,0.26909399796666195
0.11,0.88,0.01,0.03709010045993559,0.13981608282992922,0.2652777828502862
0.11,0.89,0.0,0.0369079037462757,0.14115310025520525,0.2614742692831124
0.12,0.0,0.88,0.05383680209962744,0.1842277538275984,0.2922295961443914
0.12,0.01,0.87,0.053654605385967544,0.18232999306828582,0.29427196525956617
0.12,0.02,0.86,0.05347240867230766,0.180446172952192,0.29633440154186486
0.12,0.03,0.85,0.05329021195864776,0.1785767346627099,0.2984163197927246
0.12,0.04,0.84,0.053108015244987865,0.1767221346107829,0.3005170538594627
0.12,0.05,0.83,0.05292581853132798,0.17488284486729888,0.3026358507118757
0.12,0.06,0.82,0.052743621817668083,0.17305935359078412,0.3047718642378936
0.12,0.07,0.81,0.0525614251040082,0.17125216544771824,0.30692414876385743
0.12,0.08,0.8,0.0523792283903483,0.1694618020224544,0.30909165230880664
0.12,0.09,0.79,0.05219703167668841,0.16768880221336985,0.3112732095866013
0.12,0.1,0.78,0.05201483496302852,0.16593372261148154,0.31346753477481154
0.12,0.11,0.77,0.05183263824936862,0.16419713785735057,0.31567321407513954
0.12,0.13,0.75,0.05146824482204884,0.16078184365439405,0.32011229410132624
0.12,0.14,0.74,0.051286048108388944,0.159104376547047,0.3223421581569361
0.12,0.15,0.73,0.051103851394729054,0.15744788945182886,0.3245762872570246
0.12,0.16,0.72,0.05092165468106916,0.15581305150127311,0.3268125114708577
0.12,0.17,0.71,0.050739457967409266,0.15420055127117324,0.3290484862027511
0.12,0.18,0.7,0.050557261253749375,0.15261109682923238,0.331281684649194
0.12,0.19,0.69,0.050375064540089484,0.15104541571130595,0.33350939055556417
0.12,0.2,0.68,0.050192867826429594,0.14950425481662183,0.33572869138737826
0.12,0.21,0.67,0.0500106711127697,0.14798838021289995,0.33793647204478516
0.12,0.22,0.66,0.04982847439910981,0.14649857684187428,0.34012940926308805
0.12,0.23,0.65,0.049646277685449915,0.14503564811536343,0.34230396685620734
0.12,0.24,0.64,0.049464080971790024,0.1436004153917557,0.3444563919738482
0.12,0.25,0.63,0.04928188425813013,0.14219371732259595,0.3465827125563076
0.12,0.26,0.62,0.049099687544470236,0.1408164090589024,0.348678736182885
0.12,0.27,0.61,0.04891749083081035,0.13946936130692722,0.35074005052019047
0.12,0.28,0.6,0.048735294117150454,0.13815345922333094,0.35276202558466363
0.12,0.29,0.59,0.04855309740349056,0.1368696011401918,0.35473981803862303
0.12,0.3,0.58,0.048370900689830666,0.13561869711094446,0.3566683777404253
0.12,0.31,0.57,0.048188703976170776,0.13440166726926148,0.35854245676602436
0.12,0.32,0.56,0.04800650726251089,0.13321943999408167,0.36035662111057964
0.12,0.33,0.55,0.047824310548850994,0.13207294987547016,0.36210526526396136
0.12,0.34,0.54,0.0476421138351911,0.13096313547778418,0.3637826298322922
0.12,0.35,0.53,0.047459917121531206,0.12989093689872563,0.36538282234837616
0.12,0.36,0.52,0.04727772040787132,0.12885729312529143,0.36689984137647463
0.12,0.37,0.51,0.047095523694211425,0.12786313919037848,0.36832760397106923
0.12,0.38,0.5,0.046913326980551534,0.12690940313684876,0.3696599764949176
0.12,0.39,0.49,0.046731130266891636,0.12599700279917997,0.37089080873910896
0.12,0.4,0.48,0.04654893355323174,0.12512684241638244,0.3720139712175558
0.12,0.41,0.47,0.046366736839571855,0.12429980909359485,0.37302339543143453
0.12,0.42,0.46,0.046184540125911965,0.12351676913361327,0.37391311681697414
0.12,0.43,0.45,0.04600234341225207,0.12277856426347714,0.3746773200045992
0.12,0.45,0.43,0.045637949984932286,0.12143988068203353,0.3758069402622874
0.12,0.46,0.42,0.045455753271272395,0.12084092771961753,0.3761619025032777
0.12,0.47,0.41,0.045273556557612504,0.1202898535750268,0.3763705351039822
0.12,0.48,0.4,0.04509135984395261,0.11978731904069491,0.3764284918058303
0.12,0.49,0.39,0.04490916313029271,0.1193339373426744,0.3763318644329434
0.12,0.5,0.38,0.044726966416632825,0.11893027061831536,0.37607722730385207
0.12,0.51,0.37,0.04454476970297293,0.11857682659726725,0.3756616784345578
0.12,0.52,0.36,0.04436257298931304,0.11827405552911135,0.3750828767209548
0.12,0.53,0.35,0.044180376275653147,0.11802234739921302,0.3743390743298141
0.12,0.54,0.34,0.043998179561993256,0.11782202947169941,0.37342914359289253
0.12,0.55,0.33,0.043815982848333365,0.11767336419484131,0.37235259778741175
0.12,0.56,0.32,0.04363378613467347,0.1175765474996004,0.37110960529625825
0.12,0.57,0.31,0.04345158942101358,0.11753170751678922,0.36970099676980006
0.12,0.58,0.3,0.04326939270735368,0.11753890373229907,0.3681282650542833
0.12,0.59,0.29,0.04308719599369379,0.11759812659333277,0.36639355780465827
0.12,0.6,0.28,0.0429049992800339,0.11770929757170691,0.36449966285710567
0.12,0.61,0.27,0.04272280256637401,0.11787226968324672,0.36244998659295546
0.12,0.62,0.26,0.04254060585271412,0.1180868284552842,0.36024852567551946
0.12,0.63,0.25,0.042358409139054226,0.11835269332747635,0.35789983267935016
0.12,0.64,0.24,0.04217621242539433,0.11866951946477194,0.3554089762528675
0.12,0.65,0.23,0.041994015711734445,0.11903689995553642,0.35278149655628105
0.12,0.66,0.22,0.04181181899807455,0.1194543683627399,0.35002335679434604
0.12,0.67,0.21,0.04162962228441466,0.11992140159183513,0.3471408917159372
0.12,0.68,0.2,0.04144742557075476,0.12043742303558108,0.34414075397901744
0.12,0.69,0.19,0.04126522885709487,0.1210018059536514,0.34102985928078733
0.12,0.7,0.18,0.04108303214343498,0.12161387704341546,0.33781533113008616
0.12,0.71,0.17,0.04090083542977509,0.12227292015777293,0.33450444609484536
0.12,0.72,0.16,0.040718638716115196,0.12297818012631155,0.3311045802945926
0.12,0.73,0.15,0.0405364420024553,0.12372886663726543,0.327623157830222
0.12,0.74,0.14,0.04035424528879541,0.12452415813968461,0.3240676017542568
0.12,0.75,0.13,0.04017204857513552,0.1253632057277749,0.32044528808850636
0.12,0.77,0.11,0.03980765514781573,0.12716905966828454,0.3130294055146151
0.12,0.78,0.1,0.03962545843415584,0.12813406546871042,0.30924998976039
0.12,0.79,0.09,0.03944326172049595,0.12913923338418926,0.3054320572211563
0.12,0.8,0.08,0.03926106500683606,0.1301836331243859,0.3015821886713169
0.12,0.81,0.07,0.03907886829317617,0.1312663282672506,0.2977067219676768
0.12,0.82,0.06,0.03889667157951627,0.13238637924257443,0.29381173351863527
0.12,0.83,0.05,0.03871447486585637,0.13354284612080186,0.2899030235647033
0.12,0.84,0.04,0.03853227815219648,0.13473479120116627,0.2859861050637301
0.12,0.85,0.03,0.03835008143853659,0.13596128139618224,0.2820661959399086
0.12,0.86,0.02,0.0381678847248767,0.13722139041218792,0.2781482144309088
0.12,0.87,0.01,0.03798568801121681,0.13851420072797097,0.2742367772515771
0.12,0.88,0.0,0.03780349129755692,0.13983880537553026,0.2703362002845884
0.13,0.0,0.87,0.05455019293724877,0.18300520302321177,0.29808001103842824
0.13,0.01,0.86,0.05436799622358888,0.181109210936867,0.3001945397605485
0.13,0.02,0.85,0.05418579950992899,0.17922729174898142,0.3023300691605576
0.13,0.03,0.84,0.05400360279626909,0.17735989343159483,0.30448599032958656
0.13,0.04,0.83,0.0538214060826092,0.17550747949119186,0.30666160917267526
0.13,0.05,0.82,0.05363920936894931,0.17367052940993719,0.3088561401361177
0.13,0.06,0.81,0.05345701265528942,0.17184953908171202,0.31106869963655454
0.13,0.07,0.8,0.05327481594162953,0.17004502124013557,0.31329829919804275
0.13,0.08,0.79,0.05309261922796964,0.16825750587540425,0.3155438383074872
0.13,0.09,0.78,0.05291042251430974,0.16648754063640178,0.31780409700364753
0.13,0.1,0.77,0.05272822580064985,0.16473569121412526,0.320077728220493
0.13,0.11,0.76,0.05254602908698996,0.1630025417020422,0.3223632499120204
0.13,0.12,0.75,0.05236383237333006,0.1612886949285307,0.3246590369928482
0.13,0.14,0.73,0.05199943894601028,0.1579214163413904,0.32927414248615433
0.13,0.15,0.72,0.05181724223235038,0.1562692863501022,0.3315894213291548
0.13,0.16,0.71,0.05163504551869049,0.15463906311912906,0.33390686982442774
0.13,0.17,0.7,0.0514528488050306,0.153031446759305,0.33622402385019623
0.13,0.18,0.69,0.0512706520913707,0.15144715719029622,0.3385382270790871
0.13,0.19,0.68,0.05108845537771082,0.1498869340993099,0.3408466233878757
0.13,0.2,0.67,0.05090625866405093,0.14835153681459357,0.34314614972726865
0.13,0.21,0.66,0.05072406195039103,0.14684174408425155,0.3454335295914745
0.13,0.22,0.65,0.05054186523673114,0.1453583537504818,0.3477052672424313
0.13,0.23,0.64,0.05035966852307124,0.14390218230898333,0.3499576428586758
0.13,0.24,0.63,0.05017747180941136,0.1424740643430158,0.3521867087935791
0.13,0.25,0.62,0.04999527509575146,0.14107485182143562,0.3543882871415849
0.13,0.26,0.61,0.04981307838209157,0.1397054132500044,0.35655796882365975
0.13,0.27,0.6,0.04963088166843168,0.13836663266539828,0.35869111441376433
0.13,0.28,0.59,0.04944868495477178,0.1370594084616605,0.3607828569361148
0.13,0.29,0.58,0.049266488241111885,0.13578465203936563,0.36282810686754885
0.13,0.3,0.57,0.049084291527452,0.1345432862685284,0.3648215595796215
0.13,0.31,0.56,0.04890209481379211,0.13333624375731848,0.36675770545027075
0.13,0.32,0.55,0.04871989810013222,0.1321644649199594,0.3686308428641364
0.13,0.33,0.54,0.04853770138647232,0.1310288958388171,0.37043509430301635
0.13,0.34,0.53,0.04835550467281243,0.12993048591763312,0.3721644257027289
0.13,0.35,0.52,0.04817330795915255,0.12887018532514496,0.3738126692191001
0.13,0.36,0.51,0.04799111124549265,0.1278489422309564,0.37537354950342666
0.13,0.37,0.5,0.04780891453183275,0.12686769983846927,0.3768407135362595
0.13,0.38,0.49,0.04762671781817286,0.125927393222943,0.37820776400774125
0.13,0.39,0.48,0.047444521104512964,0.12502894598627853,0.37946829616335265
0.13,0.4,0.47,0.04726232439085308,0.1241732667438772,0.3806159379565772
0.13,0.41,0.46,0.04708012767719319,0.12336124546284653,0.38164439326589483
0.13,0.42,0.45,0.04689793096353329,0.12259374967483272,0.38254748784440656
0.13,0.43,0.44,0.046715734249873395,0.12187162059076219,0.3833192175784887
0.13,0.44,0.43,0.04653353753621351,0.12119566914867094,0.3839537985398698
0.13,0.45,0.42,0.04635134082255361,0.12056667202947007,0.3844457182265425
0.13,0.46,0.41,0.04616914410889373,0.1199853676788206,0.3847897873054011
0.13,0.47,0.4,0.04598694739523383,0.11945245237614006,0.38498119109708173
0.13,0.48,0.39,0.045804750681573934,0.11896857639401476,0.38501553998487914
0.13,0.49,0.38,0.04562255396791405,0.11853434029282534,0.3848889178883421
0.13,0.5,0.37,0.04544035725425415,0.11815029139610438,0.38459792792142367
0.13,0.51,0.36,0.04525816054059427,0.11781692049194681,0.38413973435749255
0.13,0.52,0.35,0.04507596382693437,0.11753465880462377,0.3835121000509605
0.13,0.53,0.34,0.04489376711327448,0.1173038752783778,0.38271341851865986
0.13,0.54,0.33,0.044711570399614584,0.1171248742121987,0.38174273996324015
0.13,0.55,0.32,0.04452937368595469,0.11699789328023733,0.380599790624404
0.13,0.56,0.31,0.0443471769722948,0.1169231019674748,0.379284984969276
0.13,0.57,0.3,0.044164980258634905,0.11690060044444377,0.3777994303769553
0.13,0.58,0.29,0.04398278354497501,0.11693041889832921,0.37614492412977635
0.13,0.59,0.28,0.04380058683131512,0.11701251733083207,0.3743239426896249
0.13,0.6,0.27,0.043618390117655226,0.11714678582594606,0.3723396234059926
0.13,0.61,0.26,0.04343619340399534,0.1173330452834757,0.37019573896726066
0.13,0.62,0.25,0.043253996690335444,0.11757104860691898,0.36789666506206503
0.13,0.63,0.24,0.043071799976675554,0.11786048232744992,0.36544734185806105
0.13,0.64,0.23,0.04288960326301566,0.11820096863934759,0.3628532300262238
0.13,0.65,0.22,0.04270740654935577,0.11859206781649946,0.36012026213623355
0.13,0.66,0.21,0.04252520983569588,0.11903328097468648,0.35725479031985397
0.13,0.67,0.2,0.04234301312203599,0.11952405314034653,0.3542635311431109
0.13,0.68,0.19,0.042160816408376094,0.12006377658347406,0.3511535086443319
0.13,0.69,0.18,0.041978619694716196,0.1206517943702813,0.34793199648472267
0.13,0.7,0.17,0.041796422981056305,0.12128740409021535,0.3446064601231593
0.13,0.71,0.16,0.041614226267396415,0.12196986171185899,0.34118449987018645
0.13,0.72,0.15,0.041432029553736524,0.12269838552307483,0.33767379560136723
0.13,0.73,0.14,0.04124983284007663,0.1234721601123932,0.33408205382110495
0.13,0.75,0.12,0.040885439412756845,0.12515205533749743,0.3266861203557634
0.13,0.76,0.11,0.040703242699096955,0.1260564122713645,0.32289704240887135
0.13,0.77,0.1,0.040521045985437064,0.1270025002240061,0.31905707300223485
0.13,0.78,0.09,0.040338849271777166,0.12798939378113097,0.31517337554359276
0.13,0.79,0.08,0.040156652558117276,0.12901615653346063,0.3112528975989341
0.13,0.8,0.07,0.039974455844457385,0.13008184439714754,0.3073023451482823
0.13,0.81,0.06,0.039792259130797494,0.1311855087490736,0.3033281610921717
0.13,0.82,0.05,0.039610062417137604,0.13232619936594225,0.29933650786415866
0.13,0.83,0.04,0.039427865703477706,0.13350296715956989,0.2953332539519621
0.13,0.84,0.03,0.039245668989817815,0.13471486670399663,0.2913239640881707
0.13,0.85,0.02,0.03906347227615792,0.13596095855293988,0.28731389284040354
0.13,0.86,0.01,0.03888127556249803,0.13724031134868928,0.2833079813095991
0.13,0.87,0.0,0.03869907884883814,0.13855200372577933,0.27931085663279864
0.14,0.0,0.86,0.055263583774870104,0.18180028522978264,0.3039796318527271
0.14,0.01,0.85,0.055081387061210206,0.17990627149414953,0.30616713138319596
0.14,0.02,0.84,0.054899190347550315,0.17802646770948197,0.30837656363063537
0.14,0.03,0.83,0.05471699363389042,0.17616132877619903,0.31060729397315473
0.14,0.04,0.82,0.05453479692023052,0.17431132543862207,0.3128585981605259
0.14,0.05,0.81,0.05435260020657064,0.17247694473475184,0.3151296556775064
0.14,0.06,0.8,0.054170403492910746,0.17065869044028292,0.31741954279126566
0.14,0.07,0.79,0.053988206779250855,0.16885708350389766,0.3197272252899279
0.14,0.08,0.78,0.05380601006559096,0.16707266247050861,0.3220515509237707
0.14,0.09,0.77,0.05362381335193106,0.16530598388872378,0.3243912415658715
0.14,0.1,0.76,0.05344161663827118,0.16355762269838048,0.32674488511503874
0.14,0.11,0.75,0.053259419924611286,0.16182817259354082,0.329110927170768
0.14,0.12,0.74,0.05307722321095139,0.1601182463558609,0.33148766251778633
0.14,0.13,0.73,0.0528950264972915,0.15842847615274144,0.33387322646653006
0.14,0.15,0.71,0.0525306330699717,0.1551120309413934,0.33866253153386644
0.14,0.16,0.7,0.052348436356311825,0.15348671926080187,0.34106166714894925
0.14,0.17,0.69,0.05216623964265193,0.15188429051424937,0.34346040308729514
0.14,0.18,0.68,0.05198404292899203,0.15030547657847296,0.34585594691788685
0.14,0.19,0.67,0.05180184621533215,0.14875102938413276,0.3482452957119357
0.14,0.2,0.66,0.051619649501672256,0.14722172076527512,0.3506252286235176
0.14,0.21,0.65,0.05143745278801236,0.14571834220931293,0.3529923001328584
0.14,0.22,0.64,0.05125525607435247,0.14424170449722404,0.3553428341200647
0.14,0.23,0.63,0.05107305936069257,0.14279263722332058,0.35767291895321496
0.14,0.24,0.62,0.05089086264703268,0.14137198818369023,0.3599784037903475
0.14,0.25,0.61,0.05070866593337279,0.13998062262227706,0.362254896309504
0.14,0.26,0.6,0.0505264692197129,0.13861942232358174,0.36449776209403095
0.14,0.27,0.59,0.05034427250605301,0.13728928454114306,0.36670212591111406
0.14,0.28,0.58,0.05016207579239311,0.13599112075134412,0.3688628751292743
0.14,0.29,0.57,0.04997987907873321,0.13472585522269526,0.37097466552443786
0.14,0.3,0.56,0.049797682365073336,0.13349442339161177,0.3730319297233087
0.14,0.31,0.55,0.04961548565141344,0.13229777003685073,0.3750288885261887
0.14,0.32,0.54,0.04943328893775355,0.1311368472462269,0.37695956533815367
0.14,0.33,0.53,0.04925109222409365,0.1300126121710095,0.3788178039166862
0.14,0.34,0.52,0.04906889551043376,0.1289260245655263,0.3805972896146707
0.14,0.35,0.51,0.04888669879677386,0.12787804411197534,0.3822915742593516
0.14,0.36,0.5,0.04870450208311398,0.12686962753326825,0.3838941047599631
0.14,0.37,0.49,0.04852230536945408,0.12590172549988501,0.38539825547901957
0.14,0.38,0.48,0.04834010865579419,0.1249752793401913,0.3867973643348225
0.14,0.39,0.47,0.04815791194213429,0.12409121756740714,0.38808477252610246
0.14,0.4,0.46,0.04797571522847441,0.12325045224037344,0.3892538676848675
0.14,0.41,0.45,0.04779351851481452,0.1224538751793664,0.3902981301719374
0.14,0.42,0.44,0.04761132180115462,0.12170235406237383,0.39121118213336514
0.14,0.44,0.42,0.04724692837383483,0.12033780564211448,0.39261916171504363
0.14,0.45,0.41,0.04706473166017494,0.11972635679463269,0.3931025124309541
0.14,0.46,0.4,0.04688253494651506,0.11916311268494263,0.39343160723292436
0.14,0.47,0.39,0.04670033823285516,0.11864875982118503,0.3936015707474483
0.14,0.48,0.38,0.04651814151919526,0.11818393654950932,0.39360798833865207
0.14,0.49,0.37,0.046335944805535365,0.11776922933629103,0.39344695610788694
0.14,0.5,0.36,0.04615374809187548,0.11740516925366469,0.39311512759847955
0.14,0.51,0.35,0.0459715513782156,0.11709222871476854,0.3926097562819498
0.14,0.52,0.34,0.0457893546645557,0.11683081850348373,0.3919287329412173
0.14,0.53,0.33,0.0456071579508958,0.11662128514078603,0.39107061713338626
0.14,0.54,0.32,0.04542496123723591,0.11646390862612914,0.3900346620089706
0.14,0.55,0.31,0.04524276452357602,0.1163589005875978,0.38882083188398786
0.14,0.56,0.3,0.04506056780991613,0.1163064028689988,0.3874298121030353
0.14,0.57,0.29,0.04487837109625623,0.11630648657572591,0.38586301089093944
0.14,0.58,0.28,0.04469617438259634,0.11635915159430069,0.384122553062561
0.14,0.59,0.27,0.04451397766893645,0.11646432659314032,0.3822112656388149
0.14,0.6,0.26,0.044331780955276553,0.11662186950454076,0.380132655595531
0.14,0.61,0.25,0.04414958424161666,0.11683156848029941,0.3778908801439342
0.14,0.62,0.24,0.04396738752795677,0.11709314330605324,0.3754907101010742
0.14,0.63,0.23,0.04378519081429688,0.11740624725247471,0.37293748704989776
0.14,0.64,0.22,0.04360299410063699,0.11777046933513852,0.37023707510714154
0.14,0.65,0.21,0.0434207973869771,0.11818533694930457,0.36739580820929074
0.14,0.66,0.2,0.04323860067331721,0.11865031884118468,0.36442043389021783
0.14,0.67,0.19,0.04305640395965732,0.11916482837356492,0.36131805455785637
0.14,0.68,0.18,0.042874207245997414,0.1197282270409942,0.35809606728175764
0.14,0.69,0.17,0.042692010532337524,0.12033982818813894,0.3547621030802284
0.14,0.7,0.16,0.04250981381867763,0.12099890088432218,0.3513239666475816
0.14,0.71,0.15,0.04232761710501774,0.12170467390765863,0.34778957739234495
0.14,0.73,0.13,0.04196322367769796,0.12325305890385575,0.34046395319431066
0.14,0.74,0.12,0.041781026964038064,0.12409396347763922,0.3366886332997711
0.14,0.75,0.11,0.04159883025037817,0.12497816162399833,0.3328487930197747
0.14,0.76,0.1,0.04141663353671828,0.12590474122578196,0.3289521358250268
0.14,0.77,0.09,0.04123443682305839,0.12687277372328648,0.3250061901617442
0.14,0.78,0.08,0.041052240109398494,0.12788131775299186,0.3210182756225004
0.14,0.79,0.07,0.0408700433957386,0.1289294226200341,0.3169954736878492
0.14,0.8,0.06,0.04068784668207871,0.1300161315872816,0.3129446029915481
0.14,0.81,0.05,0.04050564996841882,0.13114048496783728,0.30887219898838253
0.14,0.82,0.04,0.04032345325475893,0.13230152301152873,0.3047844978416851
0.14,0.83,0.03,0.040141256541099034,0.13349828857941531,0.3006874242977268
0.14,0.84,0.02,0.039959059827439136,0.13472982960349913,0.29658658327584897
0.14,0.85,0.01,0.039776863113779246,0.13599520133164716,0.2924872548758296
0.14,0.86,0.0,0.039594666400119355,0.1372934683602059,0.28839439248659665
0.15,0.0,0.85,0.055976974612491424,0.18061335335061005,0.3099271098955118
0.15,0.01,0.84,0.05579477789883153,0.17872153502736404,0.31218833192255646
0.15,0.02,0.83,0.05561258118517164,0.176844068674679,0.31447241404220416
0.15,0.03,0.82,0.055430384471511746,0.17498141626236802,0.3167786937351058
0.15,0.04,0.81,0.055248187757851855,0.17313405591577277,0.31910641419230257
0.15,0.05,0.8,0.055065991044191964,0.171302482373724,0.32145471729975644
0.15,0.06,0.79,0.054883794330532074,0.1694872074401085,0.3238226362890916
0.15,0.07,0.78,0.05470159761687218,0.16768876042593023,0.3262090880624907
0.15,0.08,0.77,0.054519400903212285,0.16590768857836552,0.3286128652046187
0.15,0.09,0.76,0.054337204189552395,0.1641445574928974,0.33103262770015135
0.15,0.1,0.75,0.054155007475892504,0.1623999515041632,0.3334668943820726
0.15,0.11,0.74,0.053972810762232606,0.16067447405067892,0.3359140341434001
0.15,0.12,0.73,0.053790614048572716,0.1589687480080984,0.3383722569535016
0.15,0.13,0.72,0.053608417334912825,0.15728341598513992,0.3408396047297048
0.15,0.14,0.71,0.05342622062125293,0.15561914057576312,0.3433139421255343
0.15,0.16,0.69,0.053061827193933146,0.1523565110501847,0.3482741028143859
0.15,0.17,0.68,0.052879630480273256,0.1507595835615316,0.35075468657480574
0.15,0.18,0.67,0.05269743376661336,0.14918656601986682,0.35323176323795646
0.15,0.19,0.66,0.052515237052953474,0.14763822267572177,0.35570217590806374
